416812,182398625 1,97465262752244E-07
417706,532212394 3,28735361312102E-07
418600,882026162 3,3629996506363E-07
419495,231839931 3,69077716954908E-07
420389,581653699 3,85872803472895E-07
421283,931467468 4,94882719303083E-07
422178,281281236 1,09910977825858E-07
423072,631095005 1,80163038799628E-07
423966,980908773 2,36207457497972E-07
424861,330722542 5,00000458590693E-08
425755,68053631 2,01200685040999E-07
426650,030350079 2,99969626903249E-07
427544,380163847 5,54373094165471E-07
428438,729977616 6,12301614204328E-07
429333,079791384 4,60524436391429E-07
430227,429605153 2,6922659981705E-07
431121,779418921 6,58753450214298E-07
432016,12923269 4,11615495782046E-07
432910,479046458 3,02601722009816E-07
433804,828860227 1,32130209181124E-07
434699,178673995 2,90089366837538E-07
435593,528487764 8,62939467638068E-07
436487,878301532 2,43497871419615E-07
437382,228115301 1,61172088336637E-07
438276,577929069 7,43948755913661E-07
439170,927742837 8,29669418394004E-08
440065,277556606 3,87459389684949E-07
440959,627370374 3,06686280411952E-07
441853,977184143 1,83320609836931E-07
442748,326997911 3,51198863603702E-07
443642,67681168 3,23403109146806E-07
444537,026625448 1,11589095958321E-06
445431,376439217 1,07444608237972E-07
446325,726252985 7,0554784583394E-07
447220,076066754 3,09302461377055E-07
448114,425880522 3,08430910948914E-07
449008,775694291 5,86752037711136E-07
449903,125508059 3,35595988749517E-07
450797,475321828 4,18493039751849E-07
451691,825135596 4,9223717773463E-07
452586,174949365 8,60556668743923E-08
453480,524763133 2,34270019636009E-07
454374,874576902 6,85570578570926E-07
455269,22439067 3,38846308767267E-07
456163,574204439 4,74922484828403E-07
457057,924018207 3,98237599789091E-07
457952,273831976 7,82673263429482E-07
458846,623645744 5,54303243537881E-07
459740,973459513 1,95311428269703E-07
460635,323273281 5,08459012356743E-07
461529,673087049 4,09093595640538E-07
462424,022900818 1,09480084057578E-07
463318,372714586 6,52552610103453E-07
464212,722528355 4,06546728141004E-07
465107,072342123 2,18884797407395E-07
466001,422155892 3,26870220198375E-07
466895,77196966 3,01904703577228E-07
467790,121783429 4,69227703316639E-07
468684,471597197 4,49276418118059E-07
469578,821410966 3,51606244565977E-07
470473,171224734 3,32427837312995E-07
471367,521038503 2,51909944346303E-07
472261,870852271 6,50141459749611E-07
473156,22066604 2,16564567640229E-07
474050,570479808 3,94120232956849E-07
474944,920293577 1,45423304535601E-07
475839,270107345 4,02349227999402E-07
476733,619921114 6,4389241396601E-07
477627,969734882 4,50004940891873E-07
478522,319548651 5,58095682884724E-07
479416,669362419 2,28133504369991E-07
480311,019176188 7,73972031419536E-07
481205,368989956 3,83863190955893E-07
482099,718803725 8,53781034132408E-08
482994,068617493 2,34193383305578E-07
483888,418431262 2,91513209787184E-07
484782,76824503 2,35803821653346E-07
485677,118058798 1,63021895436085E-07
486571,467872567 5,89717148054518E-07
487465,817686335 2,15772545465529E-07
488360,167500104 6,26000391484655E-07
489254,517313872 5,79673648629648E-07
490148,867127641 6,7771274284169E-07
491043,216941409 1,02613659085336E-07
